Generation,Best Fitness,Avg Fitness
1,5161,131.2955
2,5350,161.5835
3,4324,171.6105
4,5286,237.7455
5,6211,192.7765
6,6411,231.414
7,4158,196.9425
8,8226,190.107
9,5408,197.0115
10,7181,204.6005
11,7414,176.8965
12,6163,196.502
13,4176,133.1375
14,4206,154.488
15,6317,166.708
16,5180,145.983
17,3054,144.969
18,6319,148.719
19,3446,157.3035
20,4094,148.103
21,10287,193.0395
22,3175,183.889
23,6311,184.2475
24,6176,195.911
25,8406,165.1885
26,8406,173.2925
27,22014,181.9775
28,6273,177.6055
29,4207,192.6555
30,5256,173.9015
31,8313,204.346
32,6352,271.697
33,7322,288.7965
34,12656,319.945
35,10490,289.1535
36,7392,332.49
37,15787,332.593
38,11541,273.8645
39,32341,274.331
40,8567,188.2755
41,6384,201.127
42,12590,246.7195
43,7196,245.7115
44,16763,274.424
45,9459,239.555
46,11348,236.942
47,7179,193.278
48,21844,237.1225
49,9287,275.8675
50,5140,209.321
