Generation,Best Fitness,Avg Fitness
1,7239,132.7205
2,4349,170.863
3,3216,169.0915
4,6386,208.201
5,7337,184.4545
6,6240,192.4345
7,6190,200.5275
8,6272,208.721
9,3188,193.762
10,4140,196.483
11,4257,201.063
12,7274,198.241
13,11564,221.822
14,5160,195.358
15,6195,201.743
16,15438,211.9285
17,5450,202.5345
18,8470,213.8855
19,8497,199.8525
20,11441,212.0895
21,9614,212.0745
22,13713,228.0745
23,20260,226.9185
24,8198,238.65
25,12456,224.5245
26,40173,254.8875
27,10475,229.276
28,17666,232.8605
29,25400,262.975
30,10522,232.3985
31,7330,232.2975
32,15787,251.427
33,5203,217.3975
34,9266,226.1405
35,12355,256.2115
36,8335,232.8605
37,13615,247.798
38,12458,250.1855
39,7381,240.1135
40,12430,243.1075
41,8344,248.7425
42,9481,244.9325
43,28085,257.186
44,11634,245.485
45,13552,251.6725
46,13500,241.9835
47,14688,252.204
48,13417,240.5285
49,8197,259.889
50,10399,258.288
