Generation,Best Fitness,Avg Fitness
1,5083,146.215
2,3143,159.02
3,8313,174.126
4,4126,178.059
5,5219,173.23166666666665
6,3126,164.94066666666666
7,4190,179.57933333333332
8,7164,191.766
9,7563,212.017
10,5129,177.18233333333333
11,10370,196.60233333333332
12,6214,192.15766666666667
13,9434,160.90266666666668
14,5298,140.42566666666667
15,8347,142.37533333333334
16,3116,133.83466666666666
17,7198,145.72833333333332
18,4148,144.27166666666668
19,3123,86.85366666666667
20,3166,90.18466666666667
21,2145,91.119
22,5240,98.665
23,3128,100.77566666666667
24,12422,126.02366666666667
25,7627,150.51033333333334
26,5156,164.469
27,8429,208.17033333333333
28,13620,171.02766666666668
29,6335,247.53633333333335
30,31229,324.372
31,7367,226.79733333333334
32,17733,262.19966666666664
33,15662,292.722
34,10403,238.138
35,12519,221.036
36,12602,233.43733333333333
37,10439,248.574
38,11520,293.9286666666667
39,15520,331.131
40,9193,334.94
41,7178,231.605
42,10447,199.50633333333334
43,7225,224.81133333333332
44,12358,210.97166666666666
45,7345,195.38533333333334
46,17719,194.83966666666666
47,10403,197.91233333333332
48,6301,181.30033333333333
49,11522,147.92133333333334
50,6261,150.144
