Generation,Best Fitness,Avg Fitness
1,2057,135.808
2,2034,131.346
3,2055,92.622
4,3074,140.14
5,3109,165.196
6,2059,143.522
7,3058,154.148
8,2055,167.874
9,5183,219.752
10,4336,205.98
11,2053,164.912
12,4136,190.468
13,2134,192.874
14,3146,219.674
15,8384,315.598
16,6184,190.478
17,3123,200.806
18,5145,159.676
19,4167,218.452
20,6241,308.568
21,2128,180.864
22,6334,203.524
23,10556,211.064
24,4546,190.428
25,8684,250.62
26,11465,341.236
27,4291,264.314
28,5285,260.246
29,5512,257.704
30,12544,310.902
31,6459,380.972
32,7379,326.886
33,8337,408.7
34,9423,358.878
35,6361,385.316
36,6318,423.104
37,6477,394.28
38,7359,484.264
39,6715,409.008
40,7400,460.21
41,13439,409.318
42,15541,716.928
43,15573,630.838
44,10474,548.014
45,9373,518.488
46,23810,512.99
47,9472,469.042
48,14525,522.69
49,12477,427.528
50,10466,385.432
