Generation,Best Fitness,Avg Fitness
1,5272,129.938
2,5418,192.824
3,6216,210.296
4,4196,201.43
5,6722,247.236
6,4191,249.702
7,7319,228.24
8,3338,241.584
9,6688,216.582
10,2032,189.562
11,11401,243.39
12,12515,256.288
13,4144,244.398
14,4142,285.21
15,15630,323.188
16,6180,295.84
17,4164,278.322
18,22005,387.39
19,13507,377.316
20,6405,331.142
21,15727,347.828
22,15587,331.022
23,8322,384.656
24,5248,381.508
25,7235,395.75
26,10426,406.302
27,8710,401.586
28,7618,413.936
29,18685,488.122
30,10388,471.89
31,6487,473.55
32,9307,438.912
33,21744,511.352
34,9309,464.266
35,14611,436.55
36,12389,486.31
37,8358,419.974
38,7354,400.654
39,16856,442.932
40,14615,421.996
41,20900,426.428
42,7232,357.02
43,10640,416.934
44,9234,527.842
45,8288,413.608
46,15616,537.922
47,25019,506.554
48,7335,480.724
49,23803,488.326
50,16595,525.49
