Generation,Best Fitness,Avg Fitness
1,2116,130.09
2,2090,164.542
3,2066,144.866
4,3062,182.546
5,5135,218.552
6,4345,168.538
7,5104,179.838
8,6266,241.724
9,4139,182.626
10,3136,204.52
11,3137,180.022
12,4271,204.382
13,3370,202.316
14,3094,215.012
15,3116,202.496
16,2089,195.188
17,3148,183.67
18,4112,193.604
19,3453,210.23
20,4097,168.36
21,4122,220.834
22,4225,193.44
23,2130,192.44
24,9414,242.878
25,7259,216.856
26,5143,232.158
27,7455,253.022
28,16818,249.922
29,3429,195.922
30,5281,218.632
31,3111,236.214
32,9307,251.516
33,8802,228.074
34,3306,214.084
35,4153,260.814
36,10154,270.824
37,3232,227.324
38,5164,207.778
39,4146,251.4
40,5116,232.076
41,11650,300.008
42,13642,248.082
43,6230,238.736
44,4291,211.054
45,8360,287.036
46,8474,234.006
47,6314,266.86
48,7401,213.262
49,4197,258.544
50,5181,203.312
