Generation,Best Fitness,Avg Fitness
1,4242,168.626
2,7149,171.906
3,3154,196.556
4,3091,190.832
5,4123,249.158
6,3177,218.368
7,15604,249.1
8,4302,245.506
9,10580,232.142
10,5320,274.424
11,23057,311.886
12,16097,269.876
13,13613,302.05
14,10381,299.374
15,9680,364.232
16,5202,371.246
17,14661,390.82
18,8455,410.078
19,12781,411.856
20,7345,430.828
21,10591,604.75
22,38924,697.602
23,14973,626.284
24,26312,666.816
25,10387,661.642
26,21210,870.306
27,28614,985.434
28,21173,743.24
29,12737,633.08
30,17942,647.412
31,32574,774.312
32,23473,631.746
33,34069,662.508
34,27750,636.016
35,17228,731.712
36,20289,704.388
37,13670,627.362
38,18508,725.9
39,12539,629.734
40,22104,596.194
41,19751,675.424
42,12666,573.782
43,24951,533.368
44,17563,643.32
45,12789,612.72
46,12570,490.332
47,11551,624.442
48,15605,535.524
49,20907,540.56
50,27445,531.112
