Generation,Best Fitness,Avg Fitness
1,2323,119.054
2,2152,132.58
3,2113,131.674
4,4168,126.066
5,4171,180.326
6,2105,178.342
7,3167,190.28
8,3183,208.712
9,7425,159.716
10,4368,180.582
11,2064,171.494
12,3400,218.788
13,3063,226.494
14,3136,189.33
15,7624,203.69
16,15281,205.314
17,4289,203.636
18,3170,188.914
19,6185,195.372
20,5303,238.644
21,4222,218.284
22,2105,159.36
23,4297,340.472
24,7137,262.278
25,10424,225.704
26,5243,295.838
27,11504,334.802
28,38521,428.88
29,6233,265.884
30,10406,280.204
31,14440,261.84
32,6186,268.312
33,7192,248.666
34,7227,227.586
35,3090,226.752
36,4197,203.01
37,8433,252.802
38,3144,179.38
39,4280,186.578
40,3164,217.706
41,4277,278.128
42,7397,301.18
43,7534,177.978
44,4154,173.818
45,4132,157.842
46,3105,197.978
47,13566,256.566
48,8370,245.124
49,6324,183.83
50,4290,229.572
