Generation,Best Fitness,Avg Fitness
1,3077,125.584
2,4110,173.27233333333334
3,5328,199.84433333333334
4,5220,202.42866666666666
5,8295,216.244
6,6610,228.995
7,8217,243.36233333333334
8,18662,255.09866666666667
9,17760,290.249
10,15390,278.57
11,10367,309.306
12,18616,335.3763333333333
13,12349,375.622
14,29530,412.36633333333333
15,14433,424.3066666666667
16,13625,443.2153333333333
17,22007,442.513
18,13815,462.771
19,14732,525.546
20,15987,498.2463333333333
21,18770,477.69466666666665
22,15610,486.75233333333335
23,22054,482.15233333333333
24,14644,510.79466666666667
25,16785,494.891
26,15593,490.939
27,26361,492.4173333333333
28,16676,516.643
29,18886,493.8113333333333
30,14594,482.2463333333333
31,15720,471.697
32,24208,487.48766666666666
33,18675,505.46366666666665
34,27418,478.652
35,44948,537.4763333333333
36,14753,496.40766666666667
37,16703,487.136
38,14483,474.29966666666667
39,16997,494.9753333333333
40,14560,469.97133333333335
41,25797,470.92266666666666
42,15806,485.641
43,17848,497.24833333333333
44,22946,476.15133333333335
45,19833,488.30966666666666
46,26050,481.16133333333335
47,20803,480.43833333333333
48,21090,493.52566666666667
49,19807,467.23766666666666
50,20918,474.8086666666667
