Generation,Best Fitness,Avg Fitness
1,4280,126.93533333333333
2,5176,167.63933333333333
3,6141,178.09166666666667
4,6228,181.146
5,11701,194.89633333333333
6,8262,193.28133333333332
7,4245,184.30733333333333
8,14636,182.08633333333333
9,7701,206.78366666666668
10,7278,205.539
11,14817,199.19866666666667
12,6360,207.196
13,15941,201.96433333333334
14,6183,201.802
15,9482,192.23066666666668
16,5154,193.514
17,9373,198.305
18,5264,204.58133333333333
19,9392,200.175
20,14985,206.14066666666668
21,7645,207.65633333333332
22,17844,202.484
23,8389,197.55666666666667
24,11559,213.463
25,5276,198.13033333333334
26,15500,209.232
27,8382,199.74433333333334
28,10412,196.16833333333332
29,28232,208.43366666666665
30,13912,214.19233333333332
31,22108,210.11733333333333
32,41935,209.13133333333334
33,9265,213.45633333333333
34,10703,201.81133333333332
35,9401,196.73233333333334
36,16884,191.449
37,11549,208.18466666666666
38,10434,211.69966666666667
39,14775,201.36333333333334
40,11398,219.10666666666665
41,11793,207.814
42,11530,210.189
43,7279,204.73966666666666
44,17715,224.80533333333332
45,8331,209.12233333333333
46,10384,200.51633333333334
47,8442,223.63166666666666
48,10503,212.48133333333334
49,10610,203.502
50,6403,194.53766666666667
