Generation,Best Fitness,Avg Fitness
1,2059,170.944
2,2103,156.036
3,3128,147.588
4,3118,133.278
5,3030,193.85
6,4220,192.77
7,3091,206.748
8,6213,306.432
9,5155,311.716
10,6142,310.724
11,3108,219.96
12,5302,284.074
13,4124,248.772
14,4230,275.952
15,20011,314.2
16,5196,259.716
17,4189,250.444
18,6264,250.592
19,6160,267.126
20,4172,272.048
21,4112,267.824
22,4134,200.712
23,4271,184.384
24,3116,195.88
25,3054,165.356
26,5086,266.12
27,4110,247.472
28,4230,201.05
29,3127,158.868
30,4105,195.96
31,2161,193.498
32,3398,153.19
33,2062,148.032
34,4161,219.868
35,3247,137.57
36,3342,169.388
37,2101,170.99
38,2051,134.55
39,3061,177.458
40,5228,221.758
41,5424,246.422
42,7241,226.612
43,7318,245.198
44,2120,178.258
45,3201,239.938
46,11304,296.88
47,5147,259.604
48,10437,296.032
49,5230,214.346
50,8470,339.202
