Generation,Best Fitness,Avg Fitness
1,2036,138.666
2,4051,315.498
3,4201,434.832
4,4134,375.266
5,4364,453.354
6,4174,414.478
7,8340,383.41
8,10514,746.724
9,10436,805.664
10,26304,1034.486
11,16634,1148.61
12,22768,1809.278
13,31494,1465.21
14,41537,1393.798
15,21157,1052.228
16,24847,1366.11
17,44829,1835.982
18,37697,1627.944
19,31457,1343.224
20,19735,1247.45
21,19870,1365.822
22,34636,1331.372
23,19958,1189.0
24,21016,1146.444
25,26204,1090.788
26,31573,790.338
27,23090,1024.17
28,33383,932.234
29,16849,1101.95
30,30230,1050.63
31,24013,1130.598
32,14556,1035.064
33,14520,950.928
34,28180,1135.054
35,18585,908.7
36,13363,909.106
37,13523,1033.704
38,22934,1035.222
39,12606,889.782
40,16579,810.478
41,12570,1160.554
42,17947,766.04
43,25814,1098.446
44,24917,1146.326
45,19853,1018.528
46,44899,1438.382
47,27328,1186.476
48,13691,1037.242
49,33421,1328.352
50,29307,1453.71
