Generation,Best Fitness,Avg Fitness
1,3097,162.282
2,2074,165.608
3,2080,177.566
4,3047,206.456
5,3131,179.81
6,4173,208.58
7,3198,206.144
8,9443,265.044
9,6228,221.984
10,9300,245.52
11,11324,265.754
12,11649,329.306
13,5358,267.134
14,12697,281.56
15,7246,354.998
16,7428,392.598
17,16010,397.996
18,9329,473.178
19,9410,477.41
20,8347,564.684
21,19959,635.968
22,12739,606.664
23,8243,495.498
24,7664,425.812
25,14792,551.982
26,7242,469.704
27,14524,474.454
28,11415,455.026
29,8392,502.684
30,10578,488.316
31,12454,520.77
32,8266,449.068
33,8295,496.492
34,10502,529.52
35,11384,525.97
36,8306,466.198
37,6345,413.218
38,8240,402.446
39,19151,447.904
40,7149,427.88
41,12634,404.966
42,14623,466.076
43,30457,503.804
44,10537,410.984
45,11501,425.334
46,13550,430.464
47,8349,442.26
48,5258,408.122
49,12609,362.62
50,10475,456.966
