Generation,Best Fitness,Avg Fitness
1,2099,125.082
2,3060,114.882
3,3153,138.026
4,3054,206.728
5,4207,220.648
6,12761,227.248
7,5271,212.58
8,9386,270.418
9,7482,259.976
10,27522,292.548
11,12795,205.306
12,9530,203.506
13,7370,190.39
14,7389,218.604
15,6248,212.832
16,13875,241.518
17,9534,200.786
18,9548,233.902
19,12588,246.282
20,4129,247.05
21,2348,226.532
22,5335,260.05
23,33969,352.648
24,12591,203.216
25,9307,222.284
26,3138,224.442
27,7486,254.572
28,12608,199.026
29,14924,243.274
30,8430,166.682
31,3160,172.178
32,3040,225.95
33,5234,209.844
34,3091,177.3
35,3069,219.666
36,3190,247.96
37,8380,261.476
38,5188,237.944
39,7299,157.81
40,2117,177.356
41,2177,169.066
42,3110,142.116
43,3068,157.956
44,3053,169.336
45,3077,197.148
46,4064,283.87
47,8328,255.206
48,5211,285.004
49,8540,270.474
50,7530,279.156
