Generation,Best Fitness,Avg Fitness
1,5204,128.894
2,4417,182.0155
3,4121,169.7695
4,15670,161.0315
5,5420,152.571
6,7381,250.001
7,3195,172.985
8,9726,161.4185
9,4301,179.369
10,4211,167.139
11,9489,214.435
12,4223,233.45
13,10332,179.787
14,8379,194.957
15,7285,243.0025
16,6216,253.4505
17,7170,257.943
18,10499,255.739
19,6444,224.401
20,6183,190.615
21,4151,171.197
22,5233,134.745
23,4163,168.213
24,6157,150.064
25,5223,170.2985
26,6154,210.2465
27,9282,206.7255
28,11432,214.853
29,5245,185.958
30,5291,224.8255
31,8276,197.8215
32,8649,214.7045
33,8402,214.4325
34,39912,257.013
35,16698,287.593
36,22934,241.9555
37,7395,210.2505
38,26217,210.36
39,30543,247.1295
40,7414,224.0985
41,12558,212.4695
42,7401,138.705
43,4293,167.678
44,5235,137.2755
45,24142,215.2495
46,4252,173.4495
47,7412,190.0785
48,5518,180.9295
49,11965,207.612
50,6337,194.791
