Generation,Best Fitness,Avg Fitness
1,3075,123.41033333333333
2,8451,171.28466666666668
3,5292,152.88833333333332
4,4152,174.95066666666668
5,6268,155.063
6,3133,138.64333333333335
7,8295,156.33233333333334
8,4163,144.63266666666667
9,8348,180.538
10,4327,179.188
11,4214,163.08366666666666
12,8471,225.58533333333332
13,12799,328.02133333333336
14,9860,235.92333333333335
15,7303,200.43366666666665
16,6430,203.74933333333334
17,18169,281.56266666666664
18,7301,230.097
19,18279,230.389
20,13941,282.4766666666667
21,14798,348.273
22,7349,276.24766666666665
23,11591,270.754
24,32038,298.4596666666667
25,24554,268.428
26,8324,221.36466666666666
27,11392,227.17933333333335
28,8698,222.92066666666668
29,28587,257.7246666666667
30,12517,262.717
31,6238,236.87533333333334
32,8363,275.78266666666667
33,10688,312.3856666666667
34,28743,265.02933333333334
35,11831,336.29833333333335
36,9583,336.8376666666667
37,5247,230.616
38,5360,228.10233333333332
39,5435,208.66533333333334
40,7441,167.581
41,6156,172.108
42,8522,258.8396666666667
43,5223,208.20966666666666
44,6361,201.56666666666666
45,6129,243.40533333333335
46,13504,245.93633333333332
47,7316,238.298
48,6307,236.506
49,11484,252.95933333333332
50,6293,253.421
