Generation,Best Fitness,Avg Fitness
1,3133,132.292
2,4127,147.963
3,5324,192.7645
4,5257,173.5585
5,16849,192.162
6,5322,188.231
7,5057,187.132
8,9542,199.3745
9,4170,194.4165
10,14629,201.9725
11,5125,203.8815
12,6267,206.147
13,7426,211.0935
14,8432,194.674
15,11898,203.7315
16,6324,209.245
17,10524,214.1045
18,10434,201.296
19,7256,207.5885
20,7272,211.6985
21,4164,217.2125
22,11360,224.6585
23,7367,200.165
24,10455,219.267
25,5406,215.0355
26,7369,223.678
27,6263,180.106
28,7414,194.6985
29,5294,210.2825
30,14828,217.8395
31,6182,210.134
32,6474,197.9735
33,10444,218.378
34,9493,204.462
35,6294,186.9715
36,7300,202.519
37,15600,201.6205
38,8318,209.2195
39,9424,225.4705
40,11391,186.2965
41,9463,212.0715
42,7330,200.3575
43,5187,193.4805
44,9276,207.4985
45,11268,229.4325
46,8182,226.083
47,7381,197.1775
48,14651,231.5665
49,5277,190.6915
50,20749,218.0425
