Generation,Best Fitness,Avg Fitness
1,5089,132.49766666666667
2,4190,154.599
3,4273,157.38966666666667
4,6182,178.09533333333334
5,13529,179.90166666666667
6,11387,206.65933333333334
7,6176,177.86333333333334
8,7254,185.67866666666666
9,10800,201.12
10,5193,199.68666666666667
11,4325,190.37133333333333
12,11446,207.20666666666668
13,8158,200.62366666666668
14,10275,204.78833333333333
15,6404,209.55733333333333
16,4186,196.57066666666665
17,6232,191.01866666666666
18,6398,203.82866666666666
19,14475,234.24766666666667
20,6359,210.73366666666666
21,6357,197.477
22,4385,187.056
23,6263,214.17233333333334
24,7230,198.16033333333334
25,4061,197.13
26,8394,211.675
27,11452,196.57933333333332
28,5232,193.159
29,9507,219.459
30,6848,204.79266666666666
31,9652,208.879
32,8278,227.07533333333333
33,9316,205.004
34,6329,213.025
35,6566,201.433
36,8320,194.604
37,8365,202.73166666666665
38,7283,210.938
39,5254,214.27333333333334
40,9514,204.823
41,10188,206.87133333333333
42,6240,222.17966666666666
43,6274,222.08133333333333
44,7651,227.014
45,16835,217.61433333333332
46,13690,207.63633333333334
47,9532,210.179
48,5415,205.01433333333333
49,7357,209.14866666666666
50,11457,211.489
