Generation,Best Fitness,Avg Fitness
1,3071,142.84966666666668
2,5138,160.69733333333335
3,4032,187.552
4,4152,162.78233333333333
5,4389,184.354
6,4216,183.33733333333333
7,15796,192.62733333333333
8,8419,194.18566666666666
9,13391,187.42133333333334
10,8588,200.94966666666667
11,12750,193.978
12,13378,201.82466666666667
13,8343,201.03233333333333
14,7378,201.06166666666667
15,8331,201.60533333333333
16,8412,193.726
17,7312,202.61666666666667
18,6295,203.99066666666667
19,13604,218.64733333333334
20,6622,209.886
21,8178,209.00466666666668
22,14724,212.757
23,13653,206.36666666666667
24,9442,204.545
25,20149,212.2
26,7364,221.47
27,17809,220.97033333333334
28,28318,219.08866666666665
29,8402,215.762
30,10590,216.83566666666667
31,8493,206.03233333333333
32,6325,194.116
33,16778,203.75366666666667
34,17724,199.682
35,8317,191.22866666666667
36,7708,206.74566666666666
37,8650,203.58766666666668
38,7333,200.26566666666668
39,18074,207.831
40,5130,200.792
41,7377,207.782
42,9496,197.292
43,11529,217.89733333333334
44,5226,192.09066666666666
45,9491,201.55433333333335
46,15757,219.35666666666665
47,12660,222.92733333333334
48,8336,200.347
49,25159,205.85533333333333
50,12511,215.05366666666666
