Generation,Best Fitness,Avg Fitness
1,5081,145.1825
2,7291,297.4055
3,10444,420.53
4,14671,465.959
5,25352,684.108
6,28319,715.626
7,21264,640.7505
8,42182,742.8975
9,23021,756.027
10,30474,778.5025
11,30508,717.6015
12,28484,677.578
13,25167,870.522
14,25387,731.9825
15,22192,1050.3755
16,37472,947.9635
17,32659,975.8825
18,35758,753.14
19,30164,811.157
20,34530,867.594
21,47128,1106.09
22,32432,823.8865
23,32955,916.2365
24,42397,886.695
25,30651,810.3145
26,35853,730.0605
27,28731,791.5995
28,30155,668.696
29,30785,871.386
30,39042,807.897
31,50175,778.624
32,38115,780.7285
33,33352,820.974
34,33179,1028.516
35,51805,834.2855
36,37462,872.4705
37,64061,1075.9525
38,30309,1025.526
39,35653,883.3965
40,27295,956.881
41,46873,1018.1105
42,38531,954.6885
43,48503,1099.5485
44,34189,812.8985
45,31260,986.728
46,44357,841.3465
47,29342,683.3495
48,43776,652.4365
49,33834,778.0925
50,31344,624.848
