Generation,Best Fitness,Avg Fitness
1,5120,134.8855
2,5073,175.823
3,3118,191.312
4,7214,202.2275
5,8324,209.07
6,7416,213.5185
7,5080,224.5455
8,39627,227.573
9,7324,226.5075
10,6271,226.2355
11,6274,229.817
12,7270,229.381
13,8214,203.0525
14,11626,227.761
15,5175,239.3595
16,6134,227.2095
17,12458,263.5995
18,15666,260.6595
19,8398,242.216
20,15605,259.656
21,19015,260.8705
22,8727,252.9125
23,23387,248.7745
24,12323,274.6625
25,10533,248.939
26,11513,238.473
27,6230,246.2275
28,9601,249.2505
29,13519,262.146
30,7550,275.4175
31,13611,273.354
32,10511,283.0645
33,6247,282.9455
34,10978,301.182
35,12437,287.3095
36,8428,293.4395
37,12417,288.5865
38,10379,329.001
39,9240,310.2085
40,18039,334.62
41,11268,324.3975
42,9415,351.6225
43,16638,345.038
44,10302,334.211
45,32043,384.768
46,15430,396.5545
47,11238,372.0945
48,25056,384.4545
49,23958,415.2925
50,16542,422.2575
51,19924,403.317
52,19078,379.6185
53,33286,408.2195
54,19835,429.875
55,15848,406.4945
56,17802,388.985
57,12734,388.696
58,24113,418.149
59,16054,433.008
60,26125,442.5455
61,21889,385.274
62,11732,388.7875
63,12603,380.6025
64,14771,405.3375
65,15585,407.692
66,15550,383.556
67,26001,369.9625
68,13453,349.7595
69,10479,352.4255
70,19838,353.0695
71,13698,349.654
72,13596,342.254
73,19040,362.862
74,25095,380.224
75,12313,366.6065
76,16833,347.642
77,25414,364.4915
78,11637,334.318
79,17068,341.3855
80,12336,360.851
81,21866,374.0585
82,14674,374.0955
83,32575,361.598
84,14665,337.9155
85,16532,342.061
86,28362,378.864
87,30315,368.169
88,20821,344.155
89,28186,343.1035
90,40590,358.2305
91,15727,350.9985
92,16631,391.662
93,23941,394.8105
94,26897,350.4515
95,29143,362.9665
96,13663,356.015
97,18794,364.7845
98,28087,347.2315
99,12461,325.6435
100,22141,332.093
