Generation,Best Fitness,Avg Fitness
1,6229,162.384
2,5108,153.198
3,4096,188.892
4,11509,197.12
5,4213,221.016
6,4099,191.302
7,4231,180.118
8,4127,240.55
9,4290,226.734
10,3130,182.768
11,8450,241.052
12,2069,199.936
13,3285,189.268
14,3113,211.954
15,2104,170.23
16,4210,202.24
17,11405,229.89
18,4140,197.616
19,4235,243.598
20,5124,240.354
21,5174,250.864
22,4070,190.022
23,6194,212.956
24,5308,176.784
25,3084,190.356
26,5220,233.264
27,9395,217.604
28,6255,198.998
29,3055,190.362
30,6312,217.256
31,13676,249.15
32,6373,207.65
33,2276,200.806
34,4145,224.336
35,9412,241.524
36,4127,232.234
37,10458,258.57
38,15587,239.638
39,16542,264.768
40,6192,210.948
41,17630,250.43
42,16564,238.532
43,4130,227.69
44,3136,209.912
45,5162,255.18
46,3103,162.766
47,10393,190.748
48,4106,177.352
49,2211,202.188
50,4130,220.542
