Generation,Best Fitness,Avg Fitness
1,5186,104.404
2,2195,182.202
3,2063,159.884
4,4157,176.548
5,3061,155.55
6,2151,184.444
7,7250,203.282
8,3109,192.582
9,2123,197.412
10,2081,176.98
11,3100,182.096
12,3164,205.064
13,4211,201.802
14,3255,217.002
15,4391,207.834
16,3396,201.898
17,8243,178.52
18,7321,194.972
19,6424,216.478
20,4246,232.472
21,5292,191.366
22,40549,248.198
23,4266,190.24
24,6454,227.762
25,5332,192.772
26,12485,241.494
27,6288,232.502
28,15714,229.772
29,3097,199.994
30,3044,191.53
31,22900,292.668
32,4192,234.918
33,3150,164.26
34,4196,181.53
35,4205,223.354
36,3137,193.954
37,4110,202.1
38,6212,230.284
39,8283,193.526
40,4234,187.178
41,7396,197.772
42,15600,235.006
43,29182,264.944
44,3155,210.032
45,3189,220.342
46,2063,192.46
47,14482,188.698
48,6430,203.354
49,3035,178.672
50,2302,217.146
