Generation,Best Fitness,Avg Fitness
1,2055,149.554
2,3067,175.594
3,4054,206.102
4,4162,217.4
5,10365,232.546
6,2104,201.872
7,5184,236.588
8,7283,233.836
9,16825,239.804
10,4124,246.168
11,4159,263.488
12,5378,240.802
13,13666,248.968
14,6304,221.038
15,4123,213.386
16,9456,250.658
17,5300,246.026
18,3073,228.704
19,4095,245.16
20,5108,207.462
21,4086,217.282
22,8595,259.828
23,3185,245.638
24,7305,268.486
25,6474,234.156
26,4130,226.048
27,9306,247.898
28,6157,232.408
29,10375,314.53
30,7286,258.396
31,5185,275.998
32,7310,284.38
33,7295,283.332
34,8215,315.014
35,9362,345.66
36,6140,309.058
37,6404,282.652
38,12532,317.524
39,3408,301.5
40,3171,276.944
41,28040,338.55
42,6277,240.026
43,6198,249.12
44,4194,245.626
45,5144,251.264
46,6234,273.784
47,7325,293.97
48,5135,260.28
49,9587,297.804
50,6384,349.854
