Generation,Best Fitness,Avg Fitness
1,3031,124.236
2,3055,148.776
3,3246,185.55
4,6382,197.264
5,3047,187.012
6,2219,188.112
7,3158,184.866
8,5184,229.486
9,5316,225.312
10,10277,243.544
11,3131,186.05
12,5340,210.054
13,16605,233.776
14,4252,224.696
15,5152,199.44
16,20923,237.736
17,6197,234.57
18,6235,237.002
19,18972,233.138
20,6344,209.55
21,8616,232.992
22,3200,210.944
23,6298,189.056
24,8342,252.754
25,4115,210.93
26,5385,212.69
27,10613,229.816
28,11490,262.106
29,11492,226.404
30,5274,221.118
31,4210,229.898
32,6249,249.674
33,7426,233.518
34,6206,245.424
35,23077,299.526
36,7406,295.922
37,10717,322.048
38,7363,282.932
39,10542,255.826
40,8474,252.636
41,15152,291.066
42,8267,239.602
43,14629,278.954
44,7317,225.256
45,5245,227.498
46,3146,242.802
47,5194,254.764
48,4146,179.484
49,3127,203.286
50,3068,193.476
