Generation,Best Fitness,Avg Fitness
1,3123,124.664
2,3093,149.14
3,3130,154.62
4,4097,164.872
5,6184,203.742
6,8208,248.256
7,7175,218.898
8,7280,190.056
9,5475,165.314
10,4108,182.664
11,6157,182.724
12,9216,227.248
13,5157,218.694
14,5139,210.898
15,11380,281.0
16,2147,185.816
17,4144,192.74
18,3390,223.036
19,3054,197.086
20,5237,227.594
21,5117,206.086
22,8298,208.702
23,3339,194.87
24,6441,212.81
25,7605,216.798
26,4394,170.308
27,5255,191.81
28,8221,210.012
29,4168,190.292
30,4376,213.1
31,3175,233.158
32,4139,193.736
33,3339,202.402
34,7362,182.546
35,3317,185.302
36,5343,241.854
37,6166,240.656
38,7623,251.99
39,4220,221.732
40,4164,204.536
41,5149,200.606
42,8463,234.99
43,7344,190.466
44,2085,200.544
45,2094,168.018
46,4256,189.522
47,5233,168.618
48,4167,208.582
49,3282,172.754
50,4184,204.174
