Generation,Best Fitness,Avg Fitness
1,2050,127.222
2,3095,174.618
3,2062,179.544
4,4371,135.226
5,3132,204.054
6,4178,212.36
7,7242,225.35
8,4142,204.238
9,10342,248.154
10,4159,212.834
11,3208,224.566
12,3125,180.386
13,2085,197.44
14,3039,167.052
15,8391,214.54
16,3035,200.166
17,2401,186.12
18,2112,150.234
19,4233,164.892
20,7497,215.488
21,3378,134.38
22,6276,216.892
23,4178,202.5
24,3070,176.832
25,5184,203.862
26,2152,183.904
27,2147,179.668
28,4128,170.382
29,3034,214.088
30,4169,201.322
31,4217,247.57
32,5224,210.486
33,5295,184.184
34,5263,243.566
35,5181,209.74
36,8310,261.266
37,4214,226.14
38,5151,246.648
39,7321,240.956
40,3251,190.472
41,6213,225.02
42,2264,197.896
43,7165,206.984
44,5308,174.722
45,7233,218.218
46,3193,183.08
47,5233,155.18
48,3413,216.262
49,3098,195.878
50,5308,191.04
