Generation,Best Fitness,Avg Fitness
1,2126,122.47
2,4260,175.68666666666667
3,13765,188.41433333333333
4,7351,207.606
5,11657,203.504
6,4172,212.935
7,5161,215.696
8,6273,220.777
9,16950,228.43466666666666
10,11676,228.84966666666668
11,12743,231.76466666666667
12,12789,246.2
13,10278,255.493
14,8463,241.25333333333333
15,21955,268.734
16,9290,282.231
17,21866,276.851
18,25535,301.62833333333333
19,19647,303.538
20,18845,294.91966666666667
21,10446,291.034
22,8258,288.503
23,12698,319.8706666666667
24,14613,328.68033333333335
25,11332,301.1616666666667
26,15616,312.358
27,26322,335.6093333333333
28,20155,316.20466666666664
29,16991,326.133
30,11768,351.24966666666666
31,22146,362.43666666666667
32,27249,357.724
33,20642,355.405
34,15635,378.77066666666667
35,11877,385.72366666666665
36,26111,424.9393333333333
37,26607,416.54966666666667
38,16888,428.621
39,17695,423.9676666666667
40,28606,455.1236666666667
41,23965,435.261
42,30178,430.0686666666667
43,19982,448.727
44,16732,418.40833333333336
45,17532,431.614
46,16761,443.3813333333333
47,27194,461.8976666666667
48,15782,413.71066666666667
49,17767,445.601
50,33587,426.5276666666667
