Generation,Best Fitness,Avg Fitness
1,2105,141.014
2,3231,182.722
3,3133,164.786
4,3090,209.332
5,7205,222.874
6,2281,216.71
7,6188,184.558
8,2292,231.136
9,7295,238.822
10,5076,253.606
11,3123,232.238
12,3067,210.858
13,7265,262.15
14,5293,268.674
15,11863,267.652
16,7542,286.786
17,16898,357.366
18,8381,330.096
19,6255,296.936
20,10205,341.844
21,11616,339.642
22,8375,433.802
23,7296,472.3
24,15724,445.328
25,6317,449.816
26,12548,479.882
27,10365,487.42
28,15812,479.736
29,15665,573.73
30,15712,498.408
31,11529,557.832
32,19980,652.542
33,13440,553.01
34,15628,582.078
35,19624,602.49
36,8347,526.966
37,11639,518.4
38,12639,570.134
39,10444,616.412
40,9240,593.182
41,15923,612.388
42,19034,576.462
43,7542,417.116
44,9400,488.084
45,5120,385.94
46,10388,447.286
47,12580,470.03
48,13752,448.832
49,9242,385.902
50,16604,430.406
