Generation,Best Fitness,Avg Fitness
1,2033,122.276
2,2095,160.256
3,3122,155.534
4,10426,220.54
5,6345,174.31
6,2106,188.57
7,5356,194.29
8,2095,172.148
9,6247,217.728
10,11541,244.174
11,13486,210.934
12,6300,222.75
13,15143,230.262
14,18137,260.618
15,4287,220.138
16,6566,272.246
17,16971,276.636
18,28577,339.972
19,15771,285.516
20,5226,260.37
21,14781,267.554
22,21314,273.568
23,5083,277.356
24,60963,398.148
25,8791,223.244
26,12955,249.082
27,34374,330.876
28,9518,269.946
29,5407,246.342
30,18981,224.116
31,5205,231.734
32,9430,211.142
33,6476,221.992
34,34897,311.346
35,16001,254.11
36,4248,193.042
37,16243,228.364
38,9368,224.948
39,2175,178.944
40,2094,186.6
41,2301,202.266
42,5203,232.738
43,3103,202.982
44,5129,228.762
45,2131,214.366
46,5204,257.12
47,4234,181.232
48,9467,234.738
49,10411,212.116
50,6334,188.64
