Generation,Best Fitness,Avg Fitness
1,5313,139.2095
2,12608,430.973
3,19828,610.71
4,11455,640.253
5,12593,569.3645
6,18820,637.226
7,21802,662.9435
8,22022,675.2505
9,22827,777.401
10,19728,674.864
11,41987,904.773
12,31525,1061.8855
13,30454,1107.593
14,33483,1336.991
15,55289,1587.284
16,36868,1152.359
17,43943,1655.7555
18,41256,1421.0565
19,31511,1327.653
20,46244,1537.2565
21,58750,1452.631
22,45302,1338.2185
23,35652,1322.3505
24,44813,1348.569
25,41298,1870.503
26,35607,1098.68
27,33836,1507.126
28,43023,1174.1505
29,34618,1188.316
30,57536,1038.8215
31,32655,1668.483
32,54329,1951.9175
33,41415,1871.2905
34,41765,2036.214
35,44275,1944.7445
36,60549,2118.048
37,48165,2401.8495
38,51397,1663.987
39,43844,1722.2235
40,44915,1159.2775
41,36896,1505.112
42,43869,1671.8065
43,49600,1413.722
44,55728,1850.6105
45,44079,1947.4175
46,50183,1395.0015
47,54866,1534.9955
48,36714,1720.124
49,41914,1638.573
50,56689,1683.5035
51,50723,1774.306
52,44142,1932.3595
53,52114,2053.5215
54,50479,2121.407
55,45094,2044.773
56,37874,2013.7555
57,47200,1582.2685
58,48227,1870.8425
59,60577,2067.199
60,56269,2293.3265
61,67176,2566.6025
62,51154,1974.7475
63,56400,2799.052
64,50301,2536.214
65,52235,2247.4065
66,47129,2471.779
67,55381,2100.616
68,43001,2174.609
69,60950,1723.1925
70,56417,1552.0195
71,54465,1620.171
72,60724,1948.8235
73,44837,1727.984
74,61641,3774.3545
75,52447,2446.682
76,67636,3738.473
77,46448,2224.372
78,54373,2022.171
79,54656,1913.874
80,38779,2002.421
81,50090,1697.946
82,59521,2011.635
83,51116,3436.578
84,46194,3880.3785
85,64818,3287.507
86,52278,3153.556
87,63785,2155.0675
88,66583,1953.079
89,41076,2066.505
90,39873,2338.215
91,48057,1800.1955
92,49083,2160.8635
93,39789,1642.974
94,61503,1614.368
95,51534,1502.857
96,43746,2009.8205
97,73550,3011.4885
98,55993,3007.523
99,56435,2908.5295
100,61647,3164.9675
