Generation,Best Fitness,Avg Fitness
1,2062,125.92
2,2087,181.698
3,3083,182.878
4,5211,194.336
5,4266,223.712
6,3054,185.752
7,3122,178.88
8,4117,212.638
9,4204,260.058
10,4107,264.954
11,3139,223.318
12,4118,232.822
13,10465,294.092
14,8346,305.896
15,7229,275.248
16,7346,305.196
17,6196,306.568
18,9382,379.424
19,5208,336.86
20,4120,305.47
21,4424,326.766
22,7361,390.234
23,9397,428.684
24,9397,439.194
25,5257,408.364
26,5154,394.848
27,6342,477.784
28,11607,504.516
29,11441,465.75
30,7896,504.704
31,14486,539.894
32,15800,580.214
33,13500,542.916
34,9644,526.962
35,10386,409.978
36,10690,470.122
37,11693,413.272
38,12509,512.568
39,8294,479.654
40,13436,535.986
41,12675,564.504
42,12705,445.026
43,7377,390.318
44,5274,471.284
45,12474,491.104
46,18840,468.028
47,6351,474.246
48,11513,432.486
49,10593,496.608
50,11555,570.266
