Generation,Best Fitness,Avg Fitness
1,3150,133.3175
2,3043,145.745
3,5248,168.818
4,7364,190.6605
5,5493,179.5225
6,9302,196.196
7,7587,205.2955
8,5599,202.0145
9,5261,187.2925
10,6221,218.172
11,10393,189.8995
12,6160,188.9115
13,4220,197.18
14,5147,192.7555
15,4146,193.7555
16,7249,198.672
17,6469,199.953
18,8228,220.6685
19,6319,192.639
20,6331,204.979
21,8650,203.7295
22,9354,180.9495
23,7348,191.8535
24,9279,202.464
25,6465,193.2155
26,19784,223.147
27,9430,217.645
28,16447,215.1295
29,5170,203.998
30,10311,191.84
31,7254,216.7215
32,9337,212.872
33,6193,212.2595
34,5254,212.715
35,10291,216.9985
36,9250,223.5345
37,7314,199.406
38,15499,204.935
39,5232,186.905
40,6428,215.015
41,5496,221.544
42,7221,221.8715
43,14707,206.7315
44,10565,221.7055
45,4197,187.1945
46,5166,198.655
47,7562,214.617
48,19838,237.0415
49,6405,216.523
50,6231,208.424
