Generation,Best Fitness,Avg Fitness
1,2083,129.67
2,3195,202.558
3,8438,312.854
4,11376,361.788
5,9559,425.398
6,13567,342.012
7,19813,475.442
8,12423,415.684
9,20873,549.052
10,7242,522.152
11,12839,479.906
12,13691,497.508
13,24253,493.444
14,13754,433.8
15,11447,395.426
16,14520,576.916
17,12575,444.502
18,13580,517.484
19,18761,582.01
20,27301,604.428
21,21809,523.654
22,18883,574.402
23,9428,384.816
24,32343,554.94
25,28620,589.672
26,13962,410.394
27,13802,593.654
28,21231,619.162
29,14752,442.718
30,18107,611.712
31,20098,494.016
32,17790,666.264
33,11591,483.81
34,11608,478.038
35,13549,630.168
36,16832,435.692
37,25184,482.166
38,15871,622.694
39,12690,477.24
40,16892,453.746
41,15932,568.884
42,16153,458.724
43,14087,570.672
44,7260,435.73
45,25572,490.83
46,8331,456.232
47,9335,468.806
48,13440,508.834
49,9889,500.772
50,23464,550.216
