Generation,Best Fitness,Avg Fitness
1,5117,131.035
2,4084,150.3245
3,4138,175.795
4,5186,182.1025
5,9388,182.4065
6,3186,188.5565
7,4128,169.246
8,7306,196.714
9,4143,199.295
10,4158,203.8325
11,10356,201.4545
12,7339,219.939
13,7261,193.8275
14,5249,196.774
15,10597,194.2555
16,20863,227.9865
17,5376,206.919
18,8291,226.9475
19,5549,215.2995
20,5139,206.5565
21,11482,213.421
22,13515,214.539
23,15382,205.979
24,9306,222.7
25,12446,234.2315
26,6162,196.4175
27,5489,210.7445
28,5148,199.948
29,4336,209.298
30,5145,213.9515
31,9215,209.9405
32,5176,218.2165
33,5117,199.425
34,7298,210.611
35,8256,208.0575
36,12341,222.5625
37,6338,222.6225
38,6276,222.818
39,4455,211.271
40,13588,210.854
41,8361,225.1
42,5171,195.066
43,8285,233.944
44,9453,217.7095
45,15524,222.5
46,6290,208.1765
47,9410,218.771
48,10334,225.502
49,6181,216.9995
50,5190,195.147
