Generation,Best Fitness,Avg Fitness
1,3124,142.88666666666666
2,23420,323.345
3,11561,296.676
4,15403,382.008
5,10490,424.31666666666666
6,17172,461.68033333333335
7,15546,392.4746666666667
8,47141,620.767
9,41929,686.81
10,37619,694.6106666666667
11,41838,825.5273333333333
12,31212,844.2553333333333
13,38865,882.729
14,47334,800.922
15,46967,868.9213333333333
16,35883,722.5176666666666
17,46081,908.4173333333333
18,46001,871.9446666666666
19,48196,643.989
20,34728,907.3906666666667
21,38126,1044.6136666666666
22,32438,894.094
23,48260,866.9803333333333
24,45253,895.0833333333334
25,49452,918.3713333333334
26,35608,851.5416666666666
27,38827,813.4483333333334
28,48181,844.3666666666667
29,29399,631.7923333333333
30,37703,806.486
31,39090,893.7113333333333
32,67353,803.0596666666667
33,30672,857.0543333333334
34,35572,730.9586666666667
35,38978,887.4373333333333
36,38878,853.9113333333333
37,35652,1077.1276666666668
38,36652,942.5726666666667
39,37609,1239.1366666666668
40,24973,910.9416666666667
41,35590,990.5823333333333
42,43988,1099.453
43,43135,1040.5173333333332
44,46851,1114.3523333333333
45,47144,1224.5753333333334
46,40944,872.8596666666666
47,72168,942.1016666666667
48,51013,1165.108
49,46823,937.5216666666666
50,41646,1073.9906666666666
