Generation,Best Fitness,Avg Fitness
1,5231,133.8695
2,3115,127.994
3,3167,119.7
4,4190,140.781
5,5207,173.8045
6,5176,238.279
7,9303,204.252
8,11456,260.5365
9,22199,270.785
10,8507,250.0085
11,17947,273.6365
12,8519,205.874
13,17677,382.7065
14,9466,327.095
15,10370,365.0145
16,9394,341.577
17,10443,353.4315
18,7438,380.325
19,21416,270.2845
20,8373,373.147
21,11856,414.363
22,13315,474.531
23,12887,676.081
24,16985,575.2405
25,11580,474.7865
26,28865,579.855
27,13676,477.3705
28,17631,342.6065
29,26018,391.8015
30,15686,461.774
31,38791,437.143
32,14696,414.97
33,19672,383.304
34,26679,385.269
35,12584,282.0285
36,18820,285.2375
37,16869,225.5085
38,47091,445.1125
39,18787,353.496
40,28342,409.612
41,37614,302.3135
42,25237,440.4
43,17504,580.9205
44,31496,595.392
45,17703,715.82
46,18703,487.311
47,28878,421.943
48,17556,274.539
49,11465,220.3015
50,11501,248.337
51,20997,368.604
52,45101,368.0345
53,25165,380.7315
54,31652,294.8675
55,14778,277.2175
56,21236,330.5505
57,13480,314.4675
58,11640,285.2625
59,15906,282.182
60,14646,197.399
61,27097,330.2055
62,13571,255.3535
63,23286,331.6135
64,61515,353.5175
65,10388,189.15
66,14707,325.3285
67,25270,339.847
68,15890,495.036
69,16843,368.1805
70,25045,338.6155
71,18100,410.7685
72,19854,412.854
73,14652,370.537
74,21659,382.983
75,10823,307.3385
76,16430,274.737
77,8467,285.5675
78,14684,265.3615
79,11323,317.682
80,10482,346.43
81,24163,348.1155
82,10477,321.0855
83,20639,319.1875
84,15674,301.2585
85,9599,317.825
86,12599,338.419
87,16746,278.274
88,15603,304.6665
89,11699,208.134
90,19162,145.6855
91,6379,199.248
92,23143,223.811
93,29149,187.5305
94,8357,176.4525
95,15670,233.28
96,7307,236.773
97,8268,254.133
98,19815,267.6095
99,6199,197.895
100,5246,173.5005
