Generation,Best Fitness,Avg Fitness
1,3128,129.37966666666668
2,5301,165.635
3,4200,181.39633333333333
4,5272,194.77
5,8354,189.153
6,6336,200.53666666666666
7,10413,227.83333333333334
8,19895,235.94366666666667
9,20091,246.87733333333333
10,23165,235.19633333333334
11,13944,242.42566666666667
12,19694,262.46566666666666
13,33627,255.18133333333333
14,17122,248.91866666666667
15,12407,260.90566666666666
16,12393,257.791
17,8462,252.37533333333334
18,15820,268.4703333333333
19,18988,273.7696666666667
20,12361,258.63033333333334
21,9287,282.5593333333333
22,15769,277.74133333333333
23,12603,259.58366666666666
24,23227,294.1116666666667
25,15703,281.409
26,18952,308.306
27,11397,279.5523333333333
28,15551,307.33033333333333
29,37721,309.86066666666665
30,14615,318.522
31,33288,307.3206666666667
32,21072,277.922
33,19739,307.4696666666667
34,17835,309.9153333333333
35,20851,327.392
36,12411,343.287
37,13637,335.16266666666667
38,27030,328.69733333333335
39,28062,344.0586666666667
40,29466,374.02566666666667
41,25182,354.988
42,16914,329.353
43,27032,372.844
44,17817,366.438
45,28196,407.60633333333334
46,17988,439.834
47,21924,429.0486666666667
48,17889,433.9916666666667
49,32365,477.48066666666665
50,32350,556.0256666666667
