Generation,Best Fitness,Avg Fitness
1,3068,121.576
2,4245,172.6135
3,4291,201.397
4,8153,184.7485
5,10619,184.2365
6,8165,193.9535
7,6149,205.695
8,5168,194.7155
9,19917,220.9055
10,5182,200.6675
11,16854,211.4425
12,8237,214.4125
13,25065,218.8
14,28463,225.2255
15,21175,224.928
16,14923,230.443
17,14761,237.128
18,8521,237.486
19,16874,248.725
20,12755,254.951
21,7454,219.3685
22,14759,218.793
23,14651,209.8545
24,9612,240.3285
25,12524,238.922
26,5161,224.202
27,8246,226.9545
28,9310,227.709
29,9303,243.884
30,8184,218.091
31,7349,217.562
32,10458,224.7815
33,4349,224.794
34,4391,222.6165
35,13524,224.27
36,6254,237.067
37,7247,227.2455
38,8470,227.446
39,8341,213.2565
40,9303,211.961
41,7466,240.672
42,9393,222.019
43,7193,210.1135
44,7252,232.691
45,14879,242.9945
46,48491,232.0735
47,14761,230.8735
48,17824,237.4805
49,9467,236.6905
50,7350,230.406
