Generation,Best Fitness,Avg Fitness
1,3131,132.72366666666667
2,6383,148.666
3,4132,147.57066666666665
4,5214,159.17266666666666
5,4179,148.73933333333332
6,8275,220.996
7,4189,222.45133333333334
8,4226,223.96533333333332
9,5281,213.146
10,6206,221.71466666666666
11,4055,238.77533333333332
12,5147,220.18433333333334
13,7201,178.13633333333334
14,3098,135.799
15,3390,114.30166666666666
16,7265,171.26433333333333
17,4120,115.115
18,12320,149.922
19,5269,136.71766666666667
20,3175,129.74566666666666
21,7373,141.79166666666666
22,11470,151.043
23,4464,139.00533333333334
24,5207,174.711
25,9245,133.67966666666666
26,8418,164.771
27,4292,144.402
28,3232,173.78566666666666
29,5243,163.79833333333335
30,3089,145.125
31,7485,137.578
32,5318,109.585
33,4113,93.69233333333334
34,5198,95.83233333333334
35,5279,117.42466666666667
36,5167,224.10166666666666
37,8270,174.97033333333334
38,10337,175.78266666666667
39,10407,193.84966666666668
40,5313,174.121
41,9450,176.37766666666667
42,5187,181.309
43,7287,150.951
44,6303,138.132
45,4186,124.85266666666666
46,10439,123.90166666666667
47,7185,155.34733333333332
48,6236,120.55233333333334
49,6519,164.10233333333332
50,12287,192.61066666666667
