Generation,Best Fitness,Avg Fitness
1,3081,132.99
2,5194,158.18733333333333
3,4212,187.473
4,7242,188.966
5,4345,191.031
6,6171,198.276
7,7261,224.16466666666668
8,6299,216.19766666666666
9,6254,211.119
10,7318,225.05433333333335
11,16837,232.489
12,7402,221.98966666666666
13,7334,231.22433333333333
14,8248,224.05233333333334
15,7569,224.789
16,11561,240.854
17,7345,234.678
18,6564,247.82033333333334
19,17730,266.17566666666664
20,7184,241.373
21,8364,255.59333333333333
22,12330,260.49533333333335
23,13562,262.555
24,11488,275.325
25,10450,271.28
26,12433,280.30133333333333
27,14594,273.9526666666667
28,11983,293.61833333333334
29,10595,288.022
30,16534,315.7513333333333
31,11405,292.299
32,7451,285.85633333333334
33,10715,305.75933333333336
34,13933,293.9393333333333
35,14900,319.1963333333333
36,18775,361.843
37,12443,342.77866666666665
38,11672,361.21
39,9345,361.72933333333333
40,10686,382.961
41,12265,351.9816666666667
42,13443,383.0423333333333
43,10523,391.7746666666667
44,17968,363.09933333333333
45,13332,371.3036666666667
46,14673,347.5043333333333
47,13717,371.955
48,17670,418.6356666666667
49,22710,430.774
50,19903,431.78266666666667
