Generation,Best Fitness,Avg Fitness
1,6280,140.1195
2,2279,145.4625
3,8581,147.296
4,4107,176.9245
5,10575,168.9805
6,12567,205.681
7,5264,232.2015
8,5255,244.597
9,8319,182.0315
10,5158,217.8765
11,9589,208.488
12,14516,222.968
13,4194,193.4725
14,4435,151.106
15,5198,178.477
16,7202,130.465
17,4473,119.437
18,8319,151.3595
19,4211,155.9195
20,11489,209.6235
21,7137,264.206
22,17910,217.41
23,8332,177.7725
24,7359,218.143
25,10436,195.082
26,5318,225.438
27,14644,240.041
28,11408,194.3845
29,10349,183.4295
30,6354,202.4465
31,5524,179.86
32,8272,204.918
33,6229,183.739
34,8539,213.2385
35,10526,206.4875
36,6139,209.699
37,6416,185.5315
38,13223,243.026
39,7328,255.0915
40,7392,216.092
41,9546,177.1995
42,7409,203.695
43,7819,202.9755
44,6213,208.328
45,4142,209.6205
46,8636,188.781
47,8334,133.2505
48,6194,144.7995
49,6314,190.6495
50,3132,190.949
