Generation,Best Fitness,Avg Fitness
1,7170,145.191
2,4404,174.815
3,9305,182.987
4,3208,172.48133333333334
5,6230,178.49333333333334
6,5141,184.545
7,11272,189.49566666666666
8,8739,211.527
9,5200,198.383
10,9473,189.70033333333333
11,6151,196.027
12,11372,193.67066666666668
13,7248,192.33333333333334
14,12711,195.74833333333333
15,5260,210.21566666666666
16,5376,196.46066666666667
17,8275,200.12666666666667
18,4276,190.80766666666668
19,5163,205.08166666666668
20,5531,205.774
21,6182,210.07633333333334
22,6157,201.88933333333333
23,9272,218.278
24,9371,201.11566666666667
25,6390,216.83833333333334
26,6284,201.062
27,9310,223.05566666666667
28,11629,212.17466666666667
29,5197,219.11333333333334
30,5483,208.71333333333334
31,23103,226.116
32,5229,214.74433333333334
33,6286,204.96833333333333
34,5200,210.33733333333333
35,6132,238.17566666666667
36,6385,219.223
37,6189,224.01533333333333
38,13574,232.79866666666666
39,14603,225.467
40,7295,231.22133333333332
41,14489,225.508
42,7441,237.279
43,4153,205.35933333333332
44,6290,213.472
45,10490,217.45333333333335
46,23996,230.59266666666667
47,13496,216.62
48,9523,225.215
49,13527,221.90933333333334
50,9604,215.01833333333335
