Generation,Best Fitness,Avg Fitness
1,3120,132.946
2,4114,164.632
3,5225,183.86
4,3108,201.846
5,2088,153.204
6,2151,179.364
7,2084,180.702
8,7287,248.414
9,3329,244.346
10,3087,220.536
11,8395,210.022
12,4180,204.762
13,6232,318.142
14,6278,318.282
15,4152,231.428
16,5286,192.892
17,3136,155.54
18,8438,285.288
19,3106,265.988
20,12545,320.598
21,7316,297.698
22,6204,288.316
23,5114,178.328
24,5317,170.948
25,7382,167.12
26,5335,171.104
27,10595,225.344
28,10409,229.126
29,3373,218.96
30,7719,232.036
31,5384,195.168
32,6433,226.682
33,9367,215.518
34,4266,185.902
35,3297,242.63
36,8409,205.64
37,5186,258.966
38,6395,246.394
39,5175,261.83
40,4210,228.494
41,6339,234.072
42,8454,248.378
43,7312,267.206
44,4229,218.204
45,6243,246.132
46,8330,311.27
47,10508,303.338
48,4150,255.778
49,5159,193.288
50,7361,308.692
