Generation,Best Fitness,Avg Fitness
1,2066,107.612
2,2156,161.304
3,2108,189.154
4,6333,211.606
5,2125,229.674
6,3317,212.4
7,5196,210.908
8,3040,215.88
9,3324,219.616
10,5111,231.61
11,5194,290.216
12,7274,288.308
13,5362,258.63
14,5248,273.01
15,9386,261.518
16,4166,279.62
17,5378,257.71
18,7284,274.37
19,5476,277.768
20,6423,236.194
21,6147,269.218
22,12334,371.562
23,6218,302.056
24,9392,269.63
25,4151,346.958
26,7341,348.964
27,7259,383.99
28,14650,463.618
29,4288,381.25
30,6335,361.518
31,15667,445.768
32,11419,572.444
33,10361,620.534
34,13587,544.68
35,11336,561.372
36,12360,491.172
37,8310,587.558
38,9319,649.124
39,15597,569.608
40,8203,501.776
41,17639,589.014
42,12386,562.676
43,6254,462.508
44,12475,580.958
45,14607,551.484
46,13567,524.996
47,17626,543.522
48,9270,473.978
49,13559,547.86
50,8484,509.488
