Generation,Best Fitness,Avg Fitness
1,3153,135.008
2,5511,162.56033333333335
3,4218,172.981
4,5358,175.57933333333332
5,6378,180.60066666666665
6,8530,192.19666666666666
7,5291,200.938
8,9365,202.98566666666667
9,9630,201.96066666666667
10,7313,205.24966666666666
11,6311,215.59966666666668
12,6270,191.35466666666667
13,9446,192.17366666666666
14,8290,201.72466666666668
15,9405,217.68333333333334
16,14673,232.08466666666666
17,22722,232.31766666666667
18,11857,234.73766666666666
19,15659,235.96633333333332
20,9296,228.22366666666667
21,12542,232.443
22,13567,222.56966666666668
23,14358,232.06666666666666
24,25573,225.89833333333334
25,12547,245.45466666666667
26,7255,230.168
27,7298,223.768
28,11400,219.86566666666667
29,13423,237.45366666666666
30,7227,225.737
31,12517,236.048
32,9257,229.94166666666666
33,9670,236.62
34,9303,239.27966666666666
35,6341,242.95666666666668
36,7363,247.00566666666666
37,16665,242.341
38,13493,259.94166666666666
39,12752,278.7846666666667
40,13740,263.23533333333336
41,12564,260.99733333333336
42,12488,255.87166666666667
43,7240,238.07966666666667
44,15521,278.55566666666664
45,11473,257.994
46,11681,254.69833333333332
47,18880,255.496
48,13571,277.7366666666667
49,8321,252.894
50,21753,256.158
