Generation,Best Fitness,Avg Fitness
1,3147,138.917
2,6192,171.82133333333334
3,4112,170.42066666666668
4,5419,176.609
5,6559,199.45366666666666
6,5265,190.09066666666666
7,6189,193.482
8,9671,194.96133333333333
9,10362,199.684
10,14546,201.66566666666668
11,20183,206.873
12,5079,197.91433333333333
13,11714,197.31733333333332
14,5266,199.97833333333332
15,6613,202.604
16,15642,209.88
17,10777,209.136
18,14066,222.60466666666667
19,14638,217.02133333333333
20,10346,212.734
21,17298,206.70966666666666
22,17954,213.35566666666668
23,11463,219.49766666666667
24,6220,204.584
25,5565,211.054
26,14106,210.159
27,16766,212.40966666666668
28,12642,221.44166666666666
29,17262,222.35966666666667
30,17014,207.327
31,7354,206.41433333333333
32,5256,213.612
33,9289,215.199
34,11582,211.162
35,9634,227.07033333333334
36,9411,215.647
37,10855,219.22433333333333
38,8494,230.39166666666668
39,7520,223.559
40,9566,229.341
41,7271,228.946
42,29494,234.63966666666667
43,24408,226.21833333333333
44,36024,224.85533333333333
45,18965,232.46033333333332
46,9675,226.87033333333332
47,23337,241.87933333333334
48,14872,228.33233333333334
49,10512,212.51733333333334
50,7376,219.78833333333333
