Generation,Best Fitness,Avg Fitness
1,8380,138.1405
2,7343,163.981
3,7206,182.4135
4,5249,196.904
5,7245,189.921
6,6363,194.6795
7,5220,196.8555
8,8393,188.7585
9,6161,192.0335
10,6229,187.962
11,6225,216.1465
12,8230,193.994
13,14615,204.805
14,9470,214.941
15,6249,196.3895
16,16613,202.6375
17,6228,196.861
18,7157,203.728
19,6239,203.191
20,5170,229.7875
21,10517,228.9075
22,7170,204.131
23,12848,229.826
24,10533,209.275
25,17749,213.504
26,10615,207.6795
27,20030,219.852
28,11542,205.223
29,9458,219.136
30,12735,216.6545
31,7211,219.1515
32,9655,218.038
33,8338,215.9885
34,12471,220.7345
35,8354,227.2255
36,9363,200.058
37,11498,210.8685
38,9341,223.1225
39,7195,227.1205
40,10651,210.6085
41,17879,241.844
42,10613,229.3525
43,12489,229.129
44,7572,225.805
45,7132,213.49
46,8490,207.6605
47,7326,210.1965
48,15544,219.375
49,10674,215.332
50,12859,208.1715
