Generation,Best Fitness,Avg Fitness
1,2059,129.096
2,5108,203.55
3,4166,314.438
4,5149,384.23
5,6433,431.396
6,5161,452.196
7,5102,445.812
8,6226,372.262
9,7246,507.774
10,21829,657.844
11,13374,686.974
12,18829,709.808
13,8516,579.382
14,11437,538.716
15,15943,678.15
16,8177,420.42
17,20813,450.19
18,8486,394.826
19,16736,584.022
20,9476,608.168
21,16605,515.476
22,16818,699.57
23,22895,590.06
24,21070,736.784
25,15726,795.218
26,8450,598.014
27,11440,443.636
28,11343,563.43
29,9424,680.14
30,7229,664.024
31,10353,636.888
32,15657,593.726
33,17836,748.62
34,13770,675.8
35,10393,590.754
36,34801,645.776
37,24283,584.83
38,12448,563.314
39,16664,825.85
40,21148,920.106
41,22888,870.144
42,16869,911.472
43,14956,735.042
44,24057,838.558
45,15520,637.048
46,29298,834.908
47,16942,991.422
48,34004,845.796
49,23880,746.432
50,21936,930.506
