Generation,Best Fitness,Avg Fitness
1,2052,116.528
2,2069,216.406
3,3096,208.982
4,3066,200.994
5,3031,234.766
6,3059,228.534
7,7179,398.274
8,6162,546.744
9,11527,580.772
10,8429,633.19
11,39668,888.008
12,21056,813.822
13,23002,736.91
14,23030,1309.518
15,22944,1616.392
16,32313,1336.314
17,34772,1820.904
18,28067,1540.256
19,53417,2036.016
20,35374,1886.366
21,38760,2405.894
22,36580,1944.772
23,32450,2325.498
24,54482,1281.216
25,51060,2066.854
26,28050,1901.804
27,35657,1668.174
28,45990,1880.562
29,39809,2107.5
30,44817,2242.356
31,47047,1808.16
32,28215,1930.418
33,32323,2585.284
34,42021,2185.452
35,36537,1851.722
36,22850,1527.034
37,49651,2636.736
38,29118,2666.958
39,38509,2743.378
40,46778,1847.888
41,44656,2548.028
42,28262,1528.702
43,24935,1753.77
44,37701,1699.82
45,35373,1445.25
46,35532,1649.496
47,36393,1565.022
48,47873,1824.838
49,34705,1790.194
50,33350,1562.976
