Generation,Best Fitness,Avg Fitness
1,2082,129.962
2,2321,259.28
3,4370,237.138
4,5418,219.47
5,7466,299.252
6,5225,369.584
7,5126,312.624
8,5113,374.584
9,8648,367.172
10,5192,414.232
11,7300,370.576
12,6125,338.654
13,11362,470.888
14,6331,273.986
15,8396,331.906
16,6466,419.368
17,12511,526.272
18,11408,546.444
19,6489,532.192
20,9490,508.912
21,30175,522.36
22,18823,672.606
23,36268,994.906
24,31921,1232.426
25,25415,1017.546
26,26971,936.728
27,17096,1117.776
28,20230,548.442
29,26736,1000.748
30,30819,1088.596
31,34173,818.968
32,22304,686.492
33,21424,691.636
34,20137,865.058
35,36823,824.99
36,25345,892.104
37,43448,1307.42
38,37040,1066.416
39,20288,1092.59
40,75777,950.778
41,35479,1153.266
42,32461,1011.164
43,34604,899.228
44,45122,1469.04
45,35397,1486.538
46,27386,1291.684
47,25027,949.99
48,34630,1233.01
49,31598,1033.814
50,22825,1280.336
