Generation,Best Fitness,Avg Fitness
1,4086,144.462
2,5127,173.3285
3,11396,188.9145
4,7350,214.507
5,8283,220.0315
6,8229,210.613
7,7279,212.72
8,9298,226.965
9,6271,202.175
10,6178,205.4505
11,6355,212.034
12,5625,215.5075
13,9596,259.733
14,7483,258.488
15,11640,238.845
16,14630,268.329
17,8265,244.424
18,10481,268.8895
19,5475,241.611
20,7436,262.625
21,11615,269.2415
22,7528,262.9945
23,8390,271.036
24,14620,297.377
25,13671,308.6215
26,11435,300.6195
27,14429,275.5345
28,7316,270.57
29,17454,297.792
30,11324,278.751
31,12650,282.38
32,15805,288.8105
33,8424,278.6015
34,14619,258.857
35,14950,272.156
36,8449,271.291
37,8403,260.853
38,10786,313.414
39,8454,296.87
40,21726,310.9535
41,7260,282.42
42,13397,298.325
43,41098,333.4985
44,15972,317.569
45,14631,295.192
46,10349,290.632
47,11382,314.837
48,17071,312.2995
49,11500,293.2995
50,17861,304.945
51,21657,339.768
52,31189,327.441
53,17654,363.6575
54,11629,309.923
55,18702,312.9135
56,11459,321.0285
57,16854,346.8955
58,16768,338.198
59,27436,374.626
60,18798,404.9
61,14701,375.89
62,20133,399.851
63,8362,384.845
64,29653,463.602
65,15635,417.7995
66,11565,460.9895
67,17917,475.939
68,30086,521.4085
69,17595,538.8395
70,15598,541.5005
71,30483,577.962
72,20171,563.163
73,41628,624.192
74,14453,525.6255
75,16004,555.2805
76,22987,580.4875
77,22046,601.3395
78,24698,588.755
79,23342,607.4035
80,22926,566.172
81,20973,562.6055
82,17724,511.6015
83,27037,584.1075
84,11498,520.8085
85,19905,607.0835
86,32443,582.799
87,16679,558.224
88,20775,573.9475
89,23426,610.0625
90,14657,577.4835
91,12381,520.7805
92,22908,537.6645
93,30278,584.981
94,37615,584.3735
95,23039,572.413
96,25109,568.118
97,15743,581.3965
98,23973,558.4535
99,24116,560.953
100,18705,583.4725
