Generation,Best Fitness,Avg Fitness
1,2106,142.306
2,2125,193.482
3,5073,200.198
4,4279,211.468
5,3047,185.522
6,5378,189.67
7,2071,191.138
8,4129,197.8
9,5286,220.794
10,2116,207.218
11,2124,244.746
12,3142,225.432
13,5222,240.364
14,4101,255.014
15,4184,215.384
16,5447,211.452
17,8277,249.854
18,4160,245.858
19,6214,251.448
20,13422,283.062
21,4210,257.772
22,7180,265.724
23,14448,323.08
24,5318,245.628
25,5229,268.848
26,4312,266.154
27,3260,286.636
28,6222,275.104
29,6260,309.104
30,3173,295.128
31,12515,321.534
32,9268,319.152
33,4117,304.884
34,6189,331.784
35,6229,360.13
36,8387,350.612
37,7451,396.948
38,6360,415.722
39,10392,434.352
40,11339,512.866
41,13571,459.33
42,6241,457.642
43,6319,437.78
44,10819,493.296
45,13810,573.214
46,8655,497.31
47,12428,479.036
48,14482,485.52
49,5163,408.85
50,6141,435.852
