Generation,Best Fitness,Avg Fitness
1,3059,157.05
2,3043,164.068
3,2267,190.538
4,10353,350.97
5,4115,330.08
6,4181,267.742
7,3105,268.912
8,7319,240.612
9,7231,285.164
10,4087,252.034
11,9436,218.782
12,12498,356.894
13,6192,319.254
14,8353,297.44
15,9288,267.44
16,4212,251.218
17,6247,324.288
18,5264,286.474
19,3209,227.65
20,6233,252.916
21,13492,325.738
22,7299,228.604
23,8268,262.848
24,3137,219.28
25,4150,131.582
26,4089,105.022
27,3250,135.218
28,3200,168.022
29,2108,159.348
30,2219,118.622
31,3210,140.082
32,2107,108.82
33,2065,140.688
34,2153,145.614
35,3091,217.348
36,3132,163.086
37,3110,161.116
38,6180,176.804
39,2036,165.028
40,2030,149.98
41,2036,158.282
42,2064,203.858
43,4110,178.118
44,4090,180.608
45,2051,111.368
46,2032,131.56
47,2036,141.29
48,2036,148.878
49,2068,198.886
50,3037,240.764
