Generation,Best Fitness,Avg Fitness
1,3083,130.805
2,8325,395.2125
3,23109,688.2105
4,23020,942.606
5,19009,911.14
6,24107,1311.893
7,28083,1217.503
8,40964,1071.085
9,33323,1083.7
10,48640,1804.4735
11,43007,1799.634
12,28354,1454.9175
13,37825,1576.698
14,32140,1654.3845
15,39116,1452.7665
16,32063,1661.0345
17,44991,1522.559
18,52160,1560.911
19,49895,1821.1625
20,32222,1191.7755
21,35316,2197.244
22,30169,1569.09
23,36488,1758.802
24,42818,2479.4525
25,41215,1698.506
26,42020,2010.8765
27,52431,1839.4405
28,39728,1907.8615
29,41930,2021.9125
30,47527,1869.176
31,39001,1341.3365
32,54900,1753.361
33,31975,2146.377
34,54332,1894.9395
35,46227,2092.387
36,54164,1918.556
37,35708,1812.8845
38,46311,1485.149
39,39930,1805.8375
40,59861,2106.8595
41,44324,2035.1175
42,41978,1874.568
43,49229,2053.9955
44,46336,2100.294
45,46304,1524.087
46,58943,2405.7485
47,47259,2207.5945
48,53610,3282.313
49,57215,2553.4235
50,62708,2112.5105
51,67787,3150.598
52,63087,2880.028
53,71294,3361.827
54,60850,3043.9585
55,59537,2838.879
56,53336,2962.258
57,51363,2322.4325
58,51802,1907.168
59,47458,2439.9935
60,57833,2295.875
61,54405,3065.0945
62,46231,3191.5105
63,49546,3197.5725
64,53191,3375.2275
65,49008,3021.921
66,43815,2911.464
67,58816,2785.6995
68,57575,3491.264
69,48217,2217.6865
70,52629,3388.899
71,42997,3232.6485
72,59313,2971.267
73,52286,3348.3805
74,61094,2708.3725
75,52713,2195.0885
76,66857,2154.484
77,61841,2495.6955
78,48503,2105.901
79,41294,1579.665
80,53876,1688.2555
81,47498,2223.9735
82,63947,1929.549
83,55592,2789.2925
84,62700,2202.6925
85,68983,2403.3715
86,49591,2430.646
87,57487,2832.9205
88,57884,2173.866
89,56567,1979.128
90,52486,2350.6105
91,52696,3318.5505
92,54312,2495.5065
93,59781,2500.6925
94,68035,3264.214
95,54460,2925.7495
96,77736,2921.768
97,58623,2801.4085
98,49857,2914.0585
99,40671,2448.249
100,50306,2715.9255
