Generation,Best Fitness,Avg Fitness
1,3154,121.823
2,5161,164.38033333333334
3,6190,227.418
4,5097,185.06333333333333
5,5185,228.846
6,7474,231.03866666666667
7,5376,202.69366666666667
8,5225,251.23766666666666
9,7291,227.95833333333334
10,10328,214.03966666666668
11,5211,223.98833333333334
12,8331,240.81133333333332
13,8305,226.07966666666667
14,11613,170.071
15,4257,212.44366666666667
16,11324,211.51866666666666
17,10607,209.58766666666668
18,5592,178.13633333333334
19,7326,158.849
20,7247,178.052
21,10619,167.28933333333333
22,7249,186.091
23,7370,174.008
24,4237,126.73433333333334
25,3391,176.14266666666666
26,4172,156.19933333333333
27,4443,162.908
28,3084,179.68933333333334
29,3043,180.97366666666667
30,3134,162.188
31,3064,206.46633333333332
32,4336,188.454
33,3134,205.784
34,3124,224.189
35,4214,214.815
36,3200,192.64166666666668
37,3369,182.98366666666666
38,3395,193.408
39,5308,152.66066666666666
40,5156,274.134
41,9371,295.28833333333336
42,4370,253.60866666666666
43,5300,248.2
44,7425,202.18766666666667
45,8405,292.879
46,8277,273.806
47,10329,283.8883333333333
48,10526,200.95533333333333
49,9405,195.11833333333334
50,8446,164.982
