Generation,Best Fitness,Avg Fitness
1,2094,112.032
2,3081,192.326
3,3118,233.712
4,9373,208.468
5,3116,168.784
6,6147,214.994
7,3161,219.762
8,3167,234.876
9,6311,196.456
10,3127,251.51
11,4191,205.33
12,4238,245.184
13,2318,208.152
14,3107,262.336
15,3263,238.628
16,10377,246.084
17,3110,191.428
18,2196,160.64
19,3171,166.552
20,6336,227.034
21,6337,198.144
22,7357,150.212
23,6321,149.376
24,3420,117.478
25,5198,99.918
26,2332,99.558
27,3047,172.7
28,5149,291.204
29,3187,207.416
30,4133,237.74
31,6098,264.22
32,5204,242.562
33,4183,285.298
34,4214,275.262
35,4101,228.88
36,5487,334.322
37,7576,208.846
38,5234,282.708
39,7531,212.046
40,3232,220.722
41,5319,227.97
42,6236,291.09
43,6191,242.982
44,11636,299.03
45,4128,234.704
46,5176,228.418
47,5316,246.612
48,8407,361.72
49,20056,358.594
50,6201,296.502
