Generation,Best Fitness,Avg Fitness
1,4113,131.825
2,3034,166.2435
3,3069,155.332
4,4081,167.6575
5,4091,191.3695
6,4138,235.11
7,3135,152.377
8,2159,117.3475
9,3185,107.8265
10,3121,107.53
11,7356,120.547
12,3173,178.414
13,6296,157.3765
14,3088,175.5785
15,4212,157.8555
16,4149,167.403
17,9279,162.499
18,3133,112.052
19,4153,156.665
20,3219,110.86
21,7273,203.445
22,5434,201.3555
23,7531,158.902
24,9590,158.401
25,4150,190.5775
26,7241,209.764
27,5219,201.652
28,4443,219.0765
29,8228,198.485
30,6346,193.7245
31,9597,216.534
32,6257,199.582
33,9314,247.4635
34,6280,169.592
35,9322,194.4495
36,8233,227.163
37,9342,193.6515
38,14418,209.6475
39,9237,179.506
40,7437,240.9255
41,23982,240.704
42,6256,207.025
43,8203,193.093
44,23050,220.401
45,10319,171.4595
46,10439,208.188
47,7346,226.0605
48,15611,260.2825
49,4270,187.341
50,7632,198.0245
