Generation,Best Fitness,Avg Fitness
1,3150,131.419
2,5249,179.279
3,6337,179.359
4,7388,191.2715
5,4204,184.1035
6,7396,181.018
7,8460,201.6845
8,7253,207.9235
9,8386,209.87
10,10459,212.4635
11,9405,230.3545
12,5343,211.9035
13,5189,210.3085
14,5330,201.225
15,15759,234.065
16,8256,210.981
17,4221,205.818
18,8438,224.6895
19,9361,242.774
20,11400,229.6245
21,10380,230.1925
22,11440,233.4955
23,16637,217.104
24,10506,228.351
25,18800,246.5655
26,9466,227.6765
27,24105,254.9565
28,10390,237.726
29,14424,245.8875
30,29109,247.972
31,14675,216.772
32,47946,259.6275
33,21828,255.5205
34,11510,243.5825
35,25284,250.525
36,6262,232.9995
37,20818,234.469
38,10520,216.8025
39,14686,238.32
40,16596,223.6875
41,12349,233.768
42,6266,226.118
43,10245,256.063
44,11451,218.3915
45,13630,214.41
46,5220,217.0315
47,5247,209.1025
48,7254,224.2015
49,7239,222.7225
50,6388,225.05
