Generation,Best Fitness,Avg Fitness
1,5275,150.105
2,9283,243.202
3,6499,282.3255
4,6507,354.621
5,13564,399.4475
6,16687,632.316
7,20620,720.9485
8,26908,740.9775
9,18588,563.7865
10,23037,751.459
11,22903,661.2825
12,12647,619.4245
13,15577,560.5405
14,16728,562.133
15,15673,575.301
16,20107,823.991
17,35466,791.699
18,25135,834.256
19,21877,819.6005
20,20963,673.738
21,26385,677.674
22,22932,622.869
23,26179,664.861
24,30441,596.1915
25,30833,655.4045
26,20217,500.305
27,35543,520.1455
28,30411,970.295
29,24011,671.5605
30,34453,740.655
31,25911,846.5895
32,24504,1112.1785
33,52036,647.6935
34,45534,575.88
35,31450,895.5255
36,48519,731.904
37,42776,683.645
38,45496,572.9045
39,43729,847.3655
40,37453,925.7585
41,23957,838.195
42,22805,740.028
43,27896,962.524
44,22056,865.1545
45,18684,668.094
46,41578,667.1585
47,52150,1264.5225
48,34086,874.073
49,41769,981.6805
50,51608,934.9965
