Generation,Best Fitness,Avg Fitness
1,4147,124.984
2,6201,193.3915
3,4168,182.17
4,4227,166.667
5,3200,224.5035
6,5098,240.5555
7,10472,308.5395
8,4130,299.9
9,8299,216.295
10,4455,163.461
11,4129,185.6105
12,3340,250.9805
13,5181,254.92
14,3110,201.17
15,4220,216.134
16,4305,138.258
17,3256,111.6185
18,7540,73.6855
19,3158,116.4815
20,4228,97.8115
21,2221,76.972
22,5221,98.412
23,5168,98.3085
24,7576,106.727
25,10419,160.2295
26,8334,328.2385
27,9431,273.2345
28,14750,186.04
29,9259,131.139
30,13822,135.594
31,12575,324.586
32,30382,345.86
33,12669,285.2905
34,10314,340.7375
35,15777,269.428
36,10494,171.827
37,9551,253.4425
38,10383,217.7125
39,28453,176.522
40,8459,133.683
41,10350,161.277
42,8382,178.593
43,8594,199.283
44,11433,199.5635
45,6256,154.5045
46,8770,203.638
47,14874,170.724
48,20046,273.1295
49,7505,311.269
50,6401,281.0155
51,6326,175.7085
52,11464,257.464
53,7363,275.4675
54,8198,275.5425
55,5380,281.929
56,9415,284.8365
57,8203,328.4825
58,9359,310.954
59,10332,392.517
60,17943,344.5335
61,5261,304.3315
62,3138,227.795
63,3086,232.567
64,5181,168.591
65,6265,166.665
66,3083,203.9
67,5217,245.0095
68,20033,352.484
69,13848,284.8975
70,11716,331.9555
71,22010,295.081
72,9447,252.9135
73,19949,333.407
74,24443,364.6535
75,14874,298.2505
76,10594,328.0725
77,39051,444.9485
78,26854,416.268
79,24631,395.589
80,19047,305.133
81,23291,280.4735
82,23747,380.425
83,21751,286.7885
84,9758,182.4295
85,12589,158.5945
86,17729,166.6975
87,9718,163.9155
88,8605,170.215
89,14879,200.3065
90,17001,253.827
91,11678,216.368
92,20243,203.8065
93,7453,191.916
94,25426,192.1595
95,12756,155.7675
96,13811,185.4425
97,22395,173.5805
98,14772,198.337
99,15949,319.732
100,10684,256.189
