Generation,Best Fitness,Avg Fitness
1,4220,156.1595
2,5117,176.009
3,10705,213.446
4,7239,206.2945
5,5180,229.9835
6,6193,226.624
7,10478,246.2085
8,27049,256.1645
9,7509,255.63
10,7390,256.6405
11,16748,281.592
12,29007,275.363
13,10304,286.727
14,14417,272.8175
15,14803,290.58
16,15781,298.4495
17,16497,300.632
18,17607,348.834
19,17841,365.0615
20,11419,355.9585
21,8364,339.7505
22,14487,331.844
23,19853,362.849
24,32155,395.6095
25,17118,385.404
26,32323,415.7285
27,13799,409.236
28,18974,432.8715
29,32491,467.988
30,22747,436.871
31,26037,485.2565
32,20866,458.0465
33,17769,448.839
34,19983,451.9995
35,25540,452.209
36,22922,482.8785
37,17853,406.2005
38,45803,452.0825
39,16641,421.2315
40,15671,385.1505
41,33631,471.895
42,27283,453.686
43,21844,480.0145
44,21708,439.304
45,13932,414.556
46,14750,393.4325
47,26070,422.4625
48,22957,501.7655
49,15563,458.8725
50,17795,434.67
51,23451,465.4205
52,27072,493.694
53,28309,501.0365
54,24304,517.1365
55,14647,475.0965
56,21011,480.5095
57,30732,479.6975
58,20085,467.905
59,19046,464.827
60,16670,451.4095
61,37493,494.7395
62,25955,490.6905
63,16200,489.3735
64,27436,567.237
65,41837,567.5655
66,40890,574.0465
67,19199,554.753
68,35972,563.922
69,24098,566.0405
70,24444,591.611
71,30253,562.7515
72,34763,557.7135
73,19766,552.456
74,17646,556.1585
75,32364,585.0345
76,19643,525.41
77,30326,615.416
78,25098,565.6795
79,22006,563.574
80,26182,558.4205
81,14866,514.494
82,18612,523.468
83,26025,524.5745
84,34817,561.042
85,13409,589.7035
86,12604,556.964
87,23946,547.2285
88,19664,545.7665
89,34741,505.603
90,24027,526.7995
91,21169,523.35
92,18950,533.3575
93,16862,526.386
94,18844,478.791
95,40564,543.474
96,25079,522.101
97,37479,555.119
98,22446,520.1225
99,44709,537.218
100,15516,546.096
