Generation,Best Fitness,Avg Fitness
1,2083,123.4685
2,5160,161.2875
3,5199,186.6725
4,3110,175.0185
5,5178,232.577
6,4250,201.2105
7,4177,248.462
8,6263,252.552
9,4155,174.303
10,14634,203.859
11,5198,179.371
12,7493,196.9015
13,5156,185.7535
14,3365,193.964
15,3111,180.35
16,3157,208.3685
17,9460,198.7435
18,4170,192.869
19,9421,265.7805
20,5335,231.524
21,5262,203.652
22,9430,192.3225
23,6249,253.1905
24,7231,226.279
25,8431,254.636
26,8513,268.979
27,8486,276.942
28,6505,269.617
29,6547,269.7425
30,7256,261.6315
31,9344,241.3685
32,5120,170.971
33,8257,181.274
34,5136,172.3395
35,8594,171.3735
36,3229,147.856
37,6234,146.3015
38,4117,157.5055
39,3040,186.19
40,6284,165.2095
41,6336,181.5025
42,6374,184.634
43,8811,156.0805
44,4266,189.263
45,8555,190.377
46,4109,123.589
47,6307,170.063
48,12659,185.3445
49,5250,157.3375
50,6269,267.574
