Generation,Best Fitness,Avg Fitness
1,2166,143.566
2,2066,173.74
3,2075,185.804
4,3043,142.498
5,5255,231.354
6,9221,235.204
7,2114,209.782
8,3056,198.694
9,2072,188.494
10,3200,293.34
11,9418,332.896
12,5207,299.346
13,5327,185.798
14,2142,141.568
15,4145,130.072
16,3162,80.598
17,4118,125.406
18,5357,165.752
19,2074,165.602
20,5339,113.846
21,2064,148.254
22,2073,146.002
23,9291,261.316
24,5127,266.584
25,6418,291.216
26,5234,392.084
27,5331,348.534
28,7401,394.05
29,10299,565.802
30,4172,341.048
31,8594,385.07
32,8438,382.618
33,6285,270.444
34,13610,300.5
35,12596,413.852
36,10366,367.328
37,5148,246.716
38,8430,309.87
39,15832,193.82
40,6410,297.23
41,33864,426.244
42,6200,347.034
43,3351,241.326
44,6348,204.678
45,4164,199.482
46,4176,195.054
47,2135,261.612
48,4117,280.65
49,4117,338.742
50,5157,316.148
